2022-12-30	0.000566	0.003789	0.004736	-0.005984	0.298950	1849600.000000
2022-12-29	0.002706	0.011329	0.013494	0.004340	1.424927	1379700.000000
2022-12-28	-0.006654	0.009372	0.015182	-0.004475	-3.527466	1694200.000000
2022-12-27	0.001280	0.008511	0.012118	0.000804	0.677612	1596700.000000
2022-12-23	0.008006	-0.002131	0.011596	-0.004416	4.204956	1292300.000000
2022-12-22	-0.000853	0.001545	0.006358	-0.007681	-0.448303	1851600.000000
2022-12-21	0.014090	0.010159	0.018358	-0.000509	7.303894	2182000.000000
2022-12-20	-0.006474	0.010059	0.010059	-0.003913	-3.377869	2086100.000000
2022-12-19	-0.000191	0.005286	0.010288	-0.001746	-0.099731	1808100.000000
2022-12-16	-0.007542	-0.001250	0.000005	-0.019184	-3.965820	7109100.000000
2022-12-15	-0.019838	-0.004584	-0.004435	-0.020467	-10.642090	2963800.000000
2022-12-14	0.000260	0.010479	0.013370	-0.008838	0.139526	2654600.000000
2022-12-13	-0.013996	0.012203	0.012993	-0.016220	-7.612915	3369700.000000
2022-12-12	0.012352	0.008494	0.016367	0.003711	6.636353	2714100.000000
2022-12-09	-0.015915	0.003580	0.004606	-0.013014	-8.689026	2852400.000000
2022-12-08	0.009228	0.007166	0.019052	0.005170	4.992188	2272300.000000
2022-12-07	0.006657	0.006390	0.015824	0.004139	3.577271	2849100.000000
2022-12-06	0.007999	0.002399	0.013972	0.002061	4.264832	3097700.000000
2022-12-05	-0.002089	-0.005179	0.011461	-0.006321	-1.116028	2424800.000000
2022-12-02	0.001682	-0.000994	0.009843	-0.001725	0.896851	2346200.000000
2022-12-01	-0.019808	0.015109	0.016285	-0.015324	-10.778320	2997800.000000
2022-11-30	0.037424	0.009935	0.044939	0.005664	19.629333	9688900.000000
2022-11-29	-0.008022	0.005521	0.007979	-0.009647	-4.241760	3751000.000000
2022-11-28	-0.009951	0.003304	0.010325	-0.004448	-5.314636	2699900.000000
2022-11-25	0.014933	0.014808	0.027826	0.011995	7.857666	1419200.000000
2022-11-23	0.012656	0.010331	0.020800	0.006482	6.576233	2238300.000000
2022-11-22	0.011408	0.012008	0.021195	0.011949	5.861023	2567400.000000
2022-11-21	-0.024170	0.004775	0.010359	-0.021113	-12.725281	3349600.000000
2022-11-18	0.028507	0.019959	0.041213	0.014762	14.592865	3566000.000000
2022-11-17	0.007409	0.007915	0.037080	0.007915	3.764954	4246300.000000
2022-11-16	0.016918	0.012419	0.028909	0.011578	8.453735	3430800.000000
2022-11-15	-0.020905	0.004814	0.012318	-0.018778	-10.668976	5103800.000000
2022-11-14	-0.015955	0.006501	0.019960	-0.010062	-8.274963	5238400.000000
2022-11-11	-0.040594	0.010559	0.010559	-0.057203	-21.943970	7034300.000000
2022-11-10	0.006492	0.022053	0.027211	-0.005838	3.486877	3426400.000000
2022-11-09	-0.022403	0.007984	0.009495	-0.018117	-12.308167	2672600.000000
2022-11-08	0.014733	0.010405	0.024719	0.001077	7.976929	2797000.000000
2022-11-07	0.012728	0.006655	0.023079	0.001605	6.804749	2540300.000000
2022-11-04	-0.010007	0.013026	0.014340	-0.023844	-5.404053	3513100.000000
2022-11-03	0.000331	0.003525	0.014880	-0.003162	0.178772	2245300.000000
2022-11-02	-0.007089	0.001321	0.020027	-0.001143	-3.854370	2696200.000000
2022-11-01	-0.014122	0.006383	0.007634	-0.013164	-7.788147	3338900.000000
2022-10-31	0.007093	0.013522	0.019183	0.004628	3.884155	2770400.000000
2022-10-28	0.017423	0.012545	0.027465	0.010167	9.377625	2761900.000000
2022-10-27	-0.002522	0.012864	0.012864	0.000336	-1.360962	2212100.000000
2022-10-26	0.005461	0.008817	0.020482	0.006637	2.930481	2863500.000000
2022-10-25	-0.002548	-0.000426	0.010967	-0.007656	-1.370850	2411900.000000
2022-10-24	0.014745	0.014841	0.030703	0.014332	7.817993	2627100.000000
2022-10-21	0.024670	0.001205	0.036901	0.001109	12.765015	2896000.000000
2022-10-20	0.001076	0.011937	0.024261	0.005611	0.556274	2390800.000000
2022-10-19	-0.003619	0.005749	0.009759	-0.008014	-1.877502	2500500.000000
2022-10-18	0.000632	0.026176	0.026176	-0.000192	0.327820	2345500.000000
2022-10-17	0.017052	0.015699	0.028588	0.010873	8.692169	3282300.000000
2022-10-14	0.006315	0.026575	0.046139	0.010643	3.198730	5628900.000000
2022-10-13	0.019902	-0.006452	0.033857	-0.017949	9.884216	3999700.000000
2022-10-12	0.000300	0.011328	0.023654	0.003433	0.148987	2254300.000000
2022-10-11	0.001904	0.002842	0.022738	-0.000771	0.943756	2844500.000000
2022-10-10	-0.011865	0.008151	0.009567	-0.012945	-5.950439	2459100.000000
2022-10-07	-0.027508	-0.002963	-0.002963	-0.028385	-14.185608	3273700.000000
2022-10-06	-0.015064	0.009062	0.009539	-0.013074	-7.887512	2187300.000000
2022-10-05	0.007455	0.002480	0.018547	0.000806	3.874268	2281800.000000
2022-10-04	0.014859	0.012201	0.024386	0.009233	7.609314	3189800.000000
2022-10-03	0.020731	0.010721	0.032109	0.007373	10.400787	2562400.000000
2022-09-30	-0.007448	0.011146	0.021928	-0.001238	-3.764923	3116000.000000
2022-09-29	-0.009943	0.008281	0.008281	-0.015811	-5.076233	2392000.000000
2022-09-28	0.010957	0.002913	0.022299	-0.008335	5.533173	3027300.000000
2022-09-27	0.000020	0.010636	0.023348	-0.002810	0.009949	2583400.000000
2022-09-26	-0.010222	-0.005535	0.004617	-0.021980	-5.215240	2867400.000000
