2022-12-30	-0.005844	0.007457	0.011307	-0.007509	-0.941055	3680400.000000
2022-12-29	0.002034	0.014049	0.019774	0.009257	0.326889	3112500.000000
2022-12-28	-0.004663	0.013904	0.020035	0.004056	-0.752853	2944500.000000
2022-12-27	-0.000674	0.011920	0.013901	0.001336	-0.108963	2669200.000000
2022-12-23	-0.001041	0.010248	0.012907	0.003694	-0.168396	2685100.000000
2022-12-22	0.006535	0.007390	0.016850	0.005274	1.050018	3606000.000000
2022-12-21	0.010151	0.014975	0.023022	0.008123	1.614655	3707200.000000
2022-12-20	-0.005635	0.010256	0.011757	0.000629	-0.901428	4221000.000000
2022-12-19	0.006294	0.011393	0.020515	0.006864	1.000488	4033400.000000
2022-12-16	-0.016064	0.003007	0.010868	-0.006710	-2.595337	18905500.000000
2022-12-15	-0.010676	0.003566	0.007975	-0.008313	-1.743423	5268300.000000
2022-12-14	0.000425	0.008342	0.016796	-0.002501	0.069351	4485400.000000
2022-12-13	-0.003206	0.019459	0.022818	0.005537	-0.525024	5050400.000000
2022-12-12	0.013860	0.010435	0.024550	0.007587	2.238724	4109400.000000
2022-12-09	-0.017652	0.014189	0.020210	-0.009834	-2.902405	4644800.000000
2022-12-08	0.003567	0.009506	0.014572	0.002670	0.584442	4274400.000000
2022-12-07	0.010261	0.009321	0.020667	0.006670	1.664185	4637800.000000
2022-12-06	-0.001342	0.010060	0.012277	-0.005211	-0.217941	5480400.000000
2022-12-05	0.001711	0.004756	0.018944	0.004756	0.277374	4859400.000000
2022-12-02	0.012560	0.003822	0.022810	0.002511	2.010880	4304900.000000
2022-12-01	0.002792	0.008379	0.022158	0.001990	0.445770	5827800.000000
2022-11-30	0.018837	0.013271	0.028522	-0.001597	2.951935	12342500.000000
2022-11-29	-0.001452	0.008741	0.015878	0.001732	-0.227829	3689000.000000
2022-11-28	-0.007455	0.011909	0.016526	-0.001815	-1.178802	3902800.000000
2022-11-25	0.001443	0.010773	0.018120	0.008556	0.227844	1661900.000000
2022-11-23	-0.002503	0.010517	0.016771	0.003378	-0.396240	3221100.000000
2022-11-22	0.017058	0.013233	0.027305	0.012398	2.654770	5351100.000000
2022-11-21	0.013744	0.012242	0.033281	0.005923	2.109940	6492100.000000
2022-11-18	0.018533	0.019524	0.032594	0.019524	2.793442	5691100.000000
2022-11-17	0.001910	0.003524	0.017483	-0.003123	0.287277	5069500.000000
2022-11-16	-0.007645	0.012145	0.033583	-0.002433	-1.158981	7358700.000000
2022-11-15	0.008567	0.020483	0.020683	-0.002336	1.287750	5909500.000000
2022-11-14	0.010522	0.015019	0.038952	0.015019	1.565109	7077100.000000
2022-11-11	0.002939	0.008292	0.014900	-0.017262	0.435867	6786400.000000
2022-11-10	0.014226	0.030295	0.030295	0.010395	2.080231	5607700.000000
2022-11-09	-0.006127	0.009914	0.023371	-0.000621	-0.901428	4573700.000000
2022-11-08	0.002903	0.014482	0.033568	0.008552	0.425934	4637500.000000
2022-11-07	0.019411	0.009506	0.033966	0.005476	2.793457	4304000.000000
2022-11-04	0.005955	0.016007	0.017615	0.000139	0.851898	4623700.000000
2022-11-03	-0.000692	0.005874	0.015793	-0.000902	-0.099060	3850700.000000
2022-11-02	-0.016268	0.010331	0.017546	-0.007192	-2.367493	5345000.000000
2022-11-01	0.003484	0.011299	0.018470	-0.003251	0.505203	6351200.000000
2022-10-31	-0.008197	-0.007181	0.003830	-0.014636	-1.198608	8604800.000000
2022-10-28	-0.038371	-0.040279	-0.020220	-0.063889	-5.834534	10812200.000000
2022-10-27	0.006491	0.017780	0.019303	0.006527	0.980682	6850400.000000
2022-10-26	0.017955	0.017524	0.030192	0.015436	2.664658	4727900.000000
2022-10-25	-0.007091	-0.009628	0.007566	-0.014579	-1.059921	5229400.000000
2022-10-24	0.026044	0.020833	0.040191	0.020764	3.793930	5139700.000000
2022-10-21	0.028895	0.012402	0.043620	0.005975	4.091125	5419400.000000
2022-10-20	-0.001397	0.009718	0.015924	0.004569	-0.198135	3880100.000000
2022-10-19	-0.010166	0.010902	0.015440	-0.006481	-1.456161	3333300.000000
2022-10-18	0.001316	0.015238	0.019712	0.003354	0.188217	3540400.000000
2022-10-17	0.010284	0.007458	0.023560	0.003574	1.456161	4016200.000000
2022-10-14	0.000140	0.007246	0.020525	0.004491	0.019821	5290500.000000
2022-10-13	0.031392	-0.004117	0.043091	-0.007250	4.309036	5066200.000000
2022-10-12	-0.010812	0.020715	0.030948	0.008392	-1.500336	4528000.000000
2022-10-11	0.023137	0.017640	0.059372	0.017640	3.137955	5675100.000000
2022-10-10	-0.003243	0.021762	0.025878	0.005888	-0.441284	3830800.000000
2022-10-07	-0.010906	0.010474	0.018034	-0.000139	-1.500320	4648800.000000
2022-10-06	-0.021210	0.015936	0.017359	-0.004626	-2.981049	5124800.000000
2022-10-05	0.009437	0.016044	0.037590	0.013458	1.314011	4777900.000000
2022-10-04	0.026533	0.026340	0.052218	0.015649	3.598816	6612300.000000
2022-10-03	0.030624	0.032467	0.054655	0.028136	4.030289	7437500.000000
2022-09-30	-0.059627	0.016063	0.016920	-0.041886	-8.344940	15359000.000000
2022-09-29	-0.013001	0.021541	0.024362	0.000243	-1.843552	5509400.000000
2022-09-28	0.020322	0.037768	0.045683	0.026254	2.824158	5226700.000000
2022-09-27	0.003612	0.029744	0.051048	0.020356	0.500092	5598000.000000
2022-09-26	-0.012932	0.012793	0.017925	-0.001250	-1.814102	5697800.000000
2022-09-23	0.000350	0.013075	0.022702	0.005089	0.049026	5751600.000000
2022-09-22	0.019243	0.019052	0.049941	0.017525	2.647644	6161000.000000
2022-09-21	-0.010298	0.022512	0.033158	0.009132	-1.431702	5076100.000000
2022-09-20	-0.006239	0.013774	0.018563	0.003408	-0.872742	4532900.000000
2022-09-19	-0.009718	0.016805	0.018362	0.001161	-1.372833	5042500.000000
2022-09-16	0.010876	0.026147	0.036523	0.011549	1.519928	13887500.000000
2022-09-15	0.021211	0.022994	0.051566	0.018609	2.902603	6416900.000000
2022-09-14	0.007363	0.024490	0.033839	0.017864	1.000214	4673600.000000
2022-09-13	-0.026083	0.007662	0.017556	-0.014276	-3.638046	6195900.000000
2022-09-12	0.005798	0.016822	0.030234	0.011846	0.804092	4938400.000000
2022-09-09	0.006405	0.018907	0.031752	0.016730	0.882538	4427000.000000
2022-09-08	0.013049	0.026615	0.033453	0.019337	1.774887	3988300.000000
2022-09-07	0.008140	0.019482	0.030525	0.003102	1.098297	4141700.000000
2022-09-06	0.009613	0.027411	0.042751	0.019479	1.284592	4810600.000000
2022-09-02	-0.015674	0.021325	0.026776	0.000333	-2.127914	3601600.000000
2022-09-01	0.029674	0.021143	0.051101	0.017048	3.912613	4521000.000000
2022-08-31	-0.008041	0.020831	0.023465	0.009396	-1.068863	5789600.000000
2022-08-30	-0.001179	0.015495	0.025639	0.013616	-0.156891	4337100.000000
2022-08-29	-0.004694	0.018656	0.022545	0.007886	-0.627594	3835800.000000
2022-08-26	-0.021388	0.016558	0.023584	-0.002765	-2.922195	3838800.000000
2022-08-25	0.010297	0.026138	0.031979	0.018003	1.392456	3301200.000000
2022-08-24	-0.007984	0.019998	0.023006	0.010095	-1.088470	5018900.000000
2022-08-23	-0.009406	0.014764	0.023484	0.006044	-1.294403	3768100.000000
2022-08-22	-0.010645	0.020641	0.025601	0.006191	-1.480713	4023500.000000
2022-08-19	0.003964	0.023315	0.034719	0.021005	0.549149	4530700.000000
2022-08-18	-0.001061	0.020139	0.020788	0.008098	-0.147095	3525200.000000
2022-08-17	-0.007787	0.011694	0.021280	0.005470	-1.088486	3605200.000000
2022-08-16	0.001827	0.018488	0.031890	0.018273	0.254974	3852300.000000
2022-08-15	-0.002174	0.023425	0.024641	0.004188	-0.304001	4513200.000000
2022-08-12	0.003660	0.018414	0.027027	0.006787	0.509918	5208700.000000
2022-08-11	0.008089	0.014641	0.033743	0.010517	1.117905	5972800.000000
2022-08-10	0.004920	0.024577	0.025668	0.010689	0.676605	4075300.000000
2022-08-09	-0.000641	0.022249	0.033585	0.016436	-0.088257	3819700.000000
2022-08-08	0.016662	0.019778	0.040168	0.017784	2.255402	4854600.000000
2022-08-05	-0.006335	0.020733	0.027046	0.012658	-0.862930	5371100.000000
