2022-12-30	-0.008186	0.010618	0.011785	-0.007770	-0.841393	2055600.000000
2022-12-29	0.009135	0.014156	0.025151	0.014156	0.930481	1444600.000000
2022-12-28	-0.007427	0.013444	0.018122	0.000484	-0.762199	1687600.000000
2022-12-27	0.006603	0.011209	0.019939	0.005913	0.673111	1698500.000000
2022-12-23	0.010201	0.008940	0.022119	0.001409	1.029472	1803300.000000
2022-12-22	0.000294	0.008048	0.010823	-0.006721	0.029694	2312200.000000
2022-12-21	0.017064	0.015168	0.029181	0.014664	1.692688	2269400.000000
2022-12-20	-0.000200	0.008717	0.017183	-0.000153	-0.019798	2394300.000000
2022-12-19	-0.001096	0.008114	0.020196	0.003886	-0.108879	3628800.000000
2022-12-16	-0.021169	0.005991	0.006385	-0.022490	-2.148041	10623600.000000
2022-12-15	-0.007648	0.007881	0.010424	-0.003072	-0.781998	3631400.000000
2022-12-14	0.001940	0.011600	0.033941	0.005623	0.197975	4468700.000000
2022-12-13	0.007623	0.020398	0.030172	0.011216	0.772102	5581400.000000
2022-12-12	0.019631	0.021101	0.031168	0.009725	1.950058	2734900.000000
2022-12-09	-0.000995	0.006507	0.014955	0.005803	-0.098984	1998200.000000
2022-12-08	0.008737	0.010533	0.021084	0.007591	0.861183	2065900.000000
2022-12-07	-0.009253	0.008620	0.017767	-0.001632	-0.920586	2635600.000000
2022-12-06	0.013921	0.011248	0.026228	0.009413	1.366035	2828800.000000
2022-12-05	-0.003919	0.002311	0.010635	0.000077	-0.386055	2212500.000000
2022-12-02	-0.007876	0.000963	0.004589	-0.008000	-0.781998	2097700.000000
2022-12-01	0.003803	0.019428	0.030144	0.009723	0.376144	3329800.000000
2022-11-30	0.020319	0.006515	0.035809	0.003214	1.969856	6052200.000000
2022-11-29	-0.006794	0.004287	0.006336	-0.003807	-0.663216	2127400.000000
2022-11-28	-0.010139	0.005969	0.010634	-0.003969	-0.999779	2283800.000000
2022-11-25	0.010960	0.014944	0.025094	0.013919	1.069069	1275700.000000
2022-11-23	0.008804	0.008057	0.020571	0.007850	0.851295	2726000.000000
2022-11-22	0.006595	0.014913	0.027406	0.012727	0.633514	2334000.000000
2022-11-21	0.002583	0.007724	0.018161	0.003862	0.247467	3314500.000000
2022-11-18	0.013296	0.020170	0.028314	0.015305	1.257149	3680500.000000
2022-11-17	-0.014597	0.003715	0.008196	-0.010667	-1.400681	2755500.000000
2022-11-16	0.008339	0.023224	0.041194	0.023224	0.793579	3645300.000000
2022-11-15	0.017601	0.033000	0.042303	0.024766	1.645920	4625600.000000
2022-11-14	0.002942	0.025850	0.034323	0.021775	0.274323	4782300.000000
2022-11-11	-0.019876	0.021859	0.022279	-0.007154	-1.890854	3286300.000000
2022-11-10	0.039058	0.047025	0.063409	0.029549	3.575966	3601900.000000
2022-11-09	0.002682	0.025412	0.033844	0.020045	0.244934	2742400.000000
2022-11-08	0.010517	0.024022	0.040512	0.021920	0.950317	2876600.000000
2022-11-07	-0.014742	0.019503	0.020157	-0.014735	-1.352013	4501300.000000
2022-11-04	0.004184	0.036360	0.037893	0.001212	0.382095	4813400.000000
2022-11-03	0.003661	0.010922	0.030922	0.006416	0.333107	3132300.000000
2022-11-02	-0.009174	0.017762	0.038669	0.009814	-0.842560	3061200.000000
2022-11-01	0.006010	0.024974	0.031437	0.015773	0.548645	2889100.000000
2022-10-31	-0.008723	0.017553	0.023308	0.005283	-0.803368	3237600.000000
2022-10-28	0.032513	0.023169	0.056355	0.023169	2.899963	3139200.000000
2022-10-27	0.002533	0.030031	0.037562	0.021714	0.225334	3367400.000000
2022-10-26	0.006317	0.026471	0.034162	0.017875	0.558441	2938300.000000
2022-10-25	0.017477	0.020932	0.042914	0.020817	1.518555	2781000.000000
2022-10-24	0.002600	0.027625	0.036395	0.015856	0.225342	2318600.000000
2022-10-21	0.014101	0.022809	0.042584	0.017075	1.205048	2789000.000000
2022-10-20	-0.023071	0.017387	0.019330	-0.008676	-2.018219	4057700.000000
2022-10-19	-0.016738	0.007327	0.015757	-0.001665	-1.489166	2611700.000000
