Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,36.80265808105469,37.191650390625,36.72675323486328,37.17267608642578,34.072731018066406,15175703
2020-01-02,37.286529541015625,37.33396530151367,36.88804626464844,37.13472366333008,34.037940979003906,16514072
2020-01-03,36.73624420166016,37.2296028137207,36.68880462646485,36.93548583984375,33.85532760620117,14922848
2020-01-06,36.83111953735352,37.00189971923828,36.71726989746094,36.88804626464844,33.81184005737305,15771951
2020-01-07,37.11574935913086,37.12523651123047,36.69829177856445,36.76470565795898,33.69878005981445,20108107
2020-01-08,36.774192810058594,37.21062469482422,36.76470565795898,37.05882263183594,33.96837615966797,16403507
2020-01-09,37.25806427001953,37.25806427001953,36.80265808105469,36.89753341674805,33.820533752441406,21971895
2020-01-10,36.9829216003418,37.5996208190918,36.97343444824219,37.466793060302734,34.34232711791992,21557357
2020-01-13,37.59013366699219,37.73244857788086,37.20113754272461,37.390892028808594,34.27274703979492,15392405
2020-01-14,37.40986633300781,38.02656555175781,37.286529541015625,38.0170783996582,34.846717834472656,20919160
2020-01-15,38.13093185424805,38.77609252929688,38.11195373535156,38.58633804321289,35.36850357055664,23925800
2020-01-16,38.700191497802734,38.70967864990234,38.25426864624024,38.52941131591797,35.31632232666016,16216422
2020-01-17,38.49146270751953,38.71916580200195,38.34914779663086,38.43453598022461,35.2293586730957,23083970
2020-01-21,38.31119537353516,38.57685089111328,38.13093185424805,38.27324676513672,35.08151626586914,23115696
2020-01-22,38.25426864624024,38.339656829833984,37.92219924926758,38.13093185424805,34.95107650756836,18097812
2020-01-23,38.13093185424805,38.73814010620117,38.074005126953125,38.62428665161133,35.40328598022461,27148510
2020-01-24,38.842506408691406,38.87096786499024,37.609107971191406,37.779884338378906,34.629302978515625,34143698
2020-01-27,37.390892028808594,38.35863494873047,37.23908996582031,38.10246658325195,34.924983978271484,31964026
2020-01-28,37.30550384521485,37.466793060302734,36.00569152832031,36.18595886230469,33.168296813964844,70202408
2020-01-29,36.16698455810547,36.41366195678711,35.62618637084961,35.65464782714844,32.68130111694336,34165726
2020-01-30,35.199241638183594,35.265655517578125,34.810245513916016,35.1707763671875,32.56708526611328,32316589
2020-01-31,35.04743957519531,35.531307220458984,35.00948715209961,35.332069396972656,32.71643829345703,33894005
2020-02-03,35.54079818725586,36.09108352661133,35.38899230957031,35.588233947753906,32.95363998413086,20875735
2020-02-04,36.129032135009766,36.28083419799805,35.70208740234375,35.75901412963867,33.111778259277344,31150865
2020-02-05,35.91081619262695,36.59392929077149,35.882354736328125,36.21442031860352,33.533470153808594,29443490
2020-02-06,36.47058868408203,36.52751541137695,36.08159255981445,36.29980850219727,33.61254119873047,21047748
2020-02-07,36.39468765258789,36.43263626098633,35.986717224121094,36.10057067871094,33.42804718017578,21903596
