Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,88.86000061035156,89.27999877929688,88.37999725341797,89.13999938964844,85.14546203613281,2254400
2020-01-02,89.66999816894531,89.80000305175781,87.75,88.4000015258789,84.43863677978516,2246200
2020-01-03,87.55000305175781,89.86000061035156,87.55000305175781,89.38999938964844,85.3842544555664,2188000
2020-01-06,89.44000244140625,89.5999984741211,88.88999938964844,89.04000091552734,85.04995727539062,1794500
2020-01-07,88.62000274658203,88.94000244140625,87.87999725341797,88.47000122070312,84.50548553466797,2054500
2020-01-08,88.45999908447266,89.2300033569336,88.1500015258789,88.94999694824219,84.96398162841797,2013700
2020-01-09,89.27999877929688,89.80999755859375,88.73999786376953,88.95999908447266,84.9735336303711,1688300
2020-01-10,89.06999969482422,89.7300033569336,89.01000213623047,89.44000244140625,85.4320297241211,2204300
2020-01-13,89.54000091552734,91.81999969482422,89.5,91.8000030517578,87.68626403808594,2833800
2020-01-14,91.5500030517578,91.83999633789062,90.31999969482422,90.62999725341795,86.5687026977539,3124500
2020-01-15,91.08999633789062,92.48999786376952,91.01000213623048,92.20999908447266,88.07789611816406,3309500
2020-01-16,92.54000091552734,93.37000274658205,92.30999755859376,93.3499984741211,89.16681671142578,2627500
2020-01-17,93.3499984741211,94.77999877929688,93.30999755859376,94.2699966430664,90.04557037353516,4292500
2020-01-21,94.1500015258789,95.61000061035156,94.05999755859376,95.56999969482422,91.2873306274414,3335500
2020-01-22,95.16999816894533,96.37999725341795,93.72000122070312,93.94000244140624,89.73038482666016,3434700
2020-01-23,93.54000091552734,95.75,93.12000274658205,95.6999969482422,91.41149139404295,3200900
2020-01-24,95.9000015258789,96.77999877929688,95.56999969482422,96.1500015258789,91.8413543701172,3201800
2020-01-27,95.38999938964844,96.05999755859376,94.83999633789062,94.98999786376952,90.73330688476562,2770800
2020-01-28,95.3000030517578,96.0199966430664,95.04000091552734,95.55999755859376,91.27777862548828,2245200
2020-01-29,95.81999969482422,96.62000274658205,95.25,96.5,92.17565155029295,2730100
2020-01-30,96.08000183105467,96.95999908447266,95.61000061035156,96.20999908447266,91.89865112304688,3455200
2020-01-31,95.87000274658205,95.97000122070312,92.51000213623048,92.87999725341795,88.71786499023438,5227600
2020-02-03,93.5,93.5,91.54000091552734,91.87000274658205,87.75313568115234,23204900
2020-02-04,91.9800033569336,94.12999725341795,91.5199966430664,93.41999816894533,89.23367309570312,4978000
2020-02-05,93.86000061035156,94.01000213623048,92.43000030517578,92.73999786376952,88.58414459228516,5736500
2020-02-06,92.73999786376952,93.44000244140624,92.54000091552734,93.11000061035156,88.93756866455078,3935200
2020-02-07,93.29000091552734,93.55999755859376,92.5999984741211,93.13999938964844,88.9662094116211,3643800
2020-02-10,93.7300033569336,95.0,93.37000274658205,94.66000366210938,90.41810607910156,5153300
2020-02-11,95.33000183105467,96.8499984741211,95.04000091552734,96.20999908447266,91.89865112304688,3740400
2020-02-12,96.6500015258789,97.3499984741211,96.13999938964844,96.79000091552734,92.4526596069336,2523300
2020-02-13,96.62999725341795,97.08999633789062,96.0999984741211,96.47000122070312,92.14698791503906,3652700
2020-02-14,96.8499984741211,97.63999938964844,96.62000274658205,97.5500030517578,93.17859649658205,3296000
2020-02-18,97.62999725341795,98.38999938964844,97.2300033569336,98.3499984741211,93.9427490234375,3742800
2020-02-19,98.61000061035156,98.83000183105467,97.62000274658205,97.7699966430664,93.38873291015624,4724300
2020-02-20,97.68000030517578,99.04000091552734,96.91000366210938,98.9499969482422,94.51586151123048,3992900
2020-02-21,98.93000030517578,99.79000091552734,98.91999816894533,99.2300033569336,94.7833251953125,6382300
2020-02-24,97.79000091552734,98.63999938964844,95.81999969482422,95.9800033569336,91.67896270751952,3688200
2020-02-25,96.23999786376952,96.61000061035156,91.62000274658205,91.6999969482422,87.59075164794922,5305900
2020-02-26,92.0,93.31999969482422,90.9800033569336,91.26000213623048,87.17047119140625,4662200
2020-02-27,90.5999984741211,90.80999755859376,86.66999816894531,86.70999908447266,82.8243637084961,6227400
2020-02-28,84.41999816894531,85.19999694824219,80.94000244140625,84.27999877929688,80.50325012207031,7285600
2020-03-02,84.69999694824219,88.2699966430664,83.5,88.2699966430664,84.31444549560547,5715300
2020-03-03,88.62999725341797,91.58999633789062,87.68000030517578,89.38999938964844,85.3842544555664,5843400
2020-03-04,90.2300033569336,94.47000122070312,90.19000244140624,94.37000274658205,90.14111328125,4210300
2020-03-05,92.0999984741211,92.86000061035156,88.5999984741211,89.70999908447266,85.68992614746094,3135200
2020-03-06,86.3499984741211,86.4000015258789,82.27999877929688,85.87999725341797,82.03154754638672,5562100
