Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,64.1500015258789,65.16999816894531,63.900001525878906,65.02999877929688,60.17073822021485,3639800
2020-01-02,65.27999877929688,65.68000030517578,64.8499984741211,65.45999908447266,60.568607330322266,4122800
2020-01-03,67.04000091552734,67.12999725341797,65.06999969482422,65.69999694824219,60.790672302246094,6333200
2020-01-06,66.27999877929688,66.94000244140625,65.87999725341797,66.4800033569336,61.512393951416016,8823800
2020-01-07,66.44000244140625,66.48999786376953,65.73999786376953,66.4800033569336,61.512393951416016,5974800
2020-01-08,66.44999694824219,66.62999725341797,64.5199966430664,64.94000244140625,60.08746719360352,6470100
2020-01-09,64.56999969482422,66.1500015258789,64.29000091552734,66.06999969482422,61.13302612304688,6005100
2020-01-10,65.86000061035156,66.19999694824219,65.33000183105469,65.41999816894531,60.53160095214844,7233100
2020-01-13,65.36000061035156,65.51000213623047,64.87999725341797,65.12999725341797,60.26325988769531,3675300
2020-01-14,65.22000122070312,65.33000183105469,64.66000366210938,65.13999938964844,60.27251815795898,6119400
2020-01-15,65.0,65.33000183105469,64.44000244140625,65.0,60.14297866821289,3933300
2020-01-16,65.38999938964844,65.61000061035156,64.76000213623047,65.06999969482422,60.2077522277832,4315200
2020-01-17,65.27999877929688,65.43000030517578,64.83999633789062,65.06999969482422,60.2077522277832,4765500
2020-01-21,64.56999969482422,64.8499984741211,63.93999862670898,64.02999877929688,59.24546432495117,6974000
2020-01-22,63.79999923706055,63.79999923706055,62.83000183105469,63.0099983215332,58.30167388916016,6755800
2020-01-23,62.0099983215332,63.36000061035156,61.619998931884766,63.13999938964844,58.421966552734375,6199900
2020-01-24,62.70000076293945,62.70000076293945,62.04999923706055,62.619998931884766,57.94082260131836,5689500
2020-01-27,61.369998931884766,61.83000183105469,60.84000015258789,61.040000915527344,56.478885650634766,7321100
2020-01-28,61.61000061035156,61.68000030517578,60.900001525878906,61.18000030517578,56.608428955078125,4824700
2020-01-29,61.59000015258789,61.68000030517578,60.27000045776367,60.4900016784668,55.96998596191406,4102500
2020-01-30,59.75,60.9900016784668,59.59000015258789,60.88999938964844,56.340091705322266,6931500
2020-01-31,60.0,60.40999984741211,59.119998931884766,59.43000030517578,54.98918914794922,7673000
2020-02-03,59.40999984741211,60.34000015258789,58.86000061035156,59.18000030517578,54.75787353515625,7015300
2020-02-04,58.93000030517578,59.81999969482422,56.43000030517578,56.4900016784668,52.26888275146485,13403000
2020-02-05,57.27999877929688,58.95000076293945,56.81999969482422,58.77999877929688,54.38776397705078,12891800
2020-02-06,59.06999969482422,59.06999969482422,57.93000030517578,58.40999984741211,54.04541015625,5901700
2020-02-07,57.810001373291016,58.369998931884766,57.560001373291016,57.9900016784668,53.65679550170898,5081800
2020-02-10,57.459999084472656,58.13999938964844,57.209999084472656,57.869998931884766,53.54575729370117,6756300
2020-02-11,58.84999847412109,59.0099983215332,58.209999084472656,58.709999084472656,54.32299041748047,6143000
2020-02-12,59.900001525878906,61.150001525878906,59.540000915527344,59.7599983215332,55.294525146484375,5906800
2020-02-13,59.09000015258789,59.45000076293945,58.59999847412109,58.81999969482422,54.80997467041016,5995600
2020-02-14,58.869998931884766,59.09999847412109,58.18000030517578,58.619998931884766,54.62361526489258,4204500
2020-02-18,58.40999984741211,58.56999969482422,57.709999084472656,58.29999923706055,54.32543563842773,3937800
2020-02-19,58.75,59.36000061035156,58.68000030517578,59.2599983215332,55.21998596191406,5267400
2020-02-20,59.25,59.54999923706055,58.58000183105469,58.880001068115234,54.86588668823242,5755000
2020-02-21,58.31999969482422,58.61000061035156,57.77000045776367,58.43999862670898,54.45588684082031,5216300
2020-02-24,56.150001525878906,56.93999862670898,55.9900016784668,56.380001068115234,52.53632736206055,10350200
2020-02-25,56.52000045776367,56.68999862670898,53.540000915527344,53.83000183105469,50.16017150878906,10447900
2020-02-26,54.02000045776367,54.25,51.11000061035156,51.16999816894531,47.6815185546875,11646700
2020-02-27,49.59999847412109,49.61000061035156,47.130001068115234,47.130001068115234,43.91694259643555,14676100
2020-02-28,45.41999816894531,48.43999862670898,45.119998931884766,48.41999816894531,45.11899185180664,16558800
2020-03-02,49.31999969482422,49.380001068115234,46.880001068115234,49.22999954223633,45.87377548217773,10672800
2020-03-03,49.52999877929688,51.4900016784668,47.45000076293945,48.119998931884766,44.839447021484375,11785400
2020-03-04,48.75,49.54999923706055,47.7400016784668,49.43000030517578,46.06013870239258,8924200
2020-03-05,47.97999954223633,48.63999938964844,46.77999877929688,47.70000076293945,44.44807815551758,9603800
2020-03-06,45.97999954223633,46.4900016784668,44.68000030517578,45.33000183105469,42.239654541015625,14504800
2020-03-09,33.95000076293945,36.20000076293945,32.0,34.06999969482422,31.747297286987305,29828600
2020-03-10,36.63999938964844,37.41999816894531,33.0,34.880001068115234,32.502079010009766,20337700
2020-03-11,33.59000015258789,33.95000076293945,31.51000022888184,32.560001373291016,30.340242385864254,18460700
2020-03-12,30.34000015258789,31.40999984741211,27.81999969482422,28.200000762939453,26.27748107910156,16581700
2020-03-13,30.600000381469727,31.739999771118164,27.59000015258789,31.3799991607666,29.240684509277344,17506900
2020-03-16,27.489999771118164,31.149999618530277,25.90999984741211,26.07999992370605,24.302011489868164,13774100
2020-03-17,26.36000061035156,26.850000381469727,24.38999938964844,26.25,24.460424423217773,18692900
2020-03-18,24.25,25.600000381469727,20.84000015258789,22.670000076293945,21.124486923217773,17039700
2020-03-19,23.1299991607666,25.989999771118164,21.0,25.59000015258789,23.84541893005371,15655100
2020-03-20,27.059999465942383,28.38999938964844,25.88999938964844,26.84000015258789,25.01019859313965,23790200
2020-03-23,26.75,26.96999931335449,23.350000381469727,24.549999237060547,22.876317977905277,16239400
2020-03-24,26.450000762939453,30.8700008392334,26.450000762939453,30.739999771118164,28.644317626953125,16724400
2020-03-25,31.229999542236328,32.560001373291016,29.489999771118164,30.940000534057617,28.8306827545166,14295900
2020-03-26,31.1200008392334,32.459999084472656,30.399999618530277,32.09000015258789,29.902284622192383,13576900
2020-03-27,30.1200008392334,30.270000457763672,28.799999237060547,29.25,27.255897521972656,10647200
2020-03-30,28.51000022888184,30.13999938964844,27.520000457763672,29.290000915527344,27.293174743652344,11089600
2020-03-31,30.030000686645508,31.920000076293945,29.709999084472656,30.799999237060547,28.70022773742676,13481100
2020-04-01,29.31999969482422,30.530000686645508,28.82999992370605,29.6200008392334,27.60067749023437,11101400
2020-04-02,31.25,35.41999816894531,30.709999084472656,33.86000061035156,31.55161476135254,14693200
